TimeStamp,CPU Utilization,Memory Utilization,Package TDP,Max P-Core Frequency,Max E-Core Frequency,Active Core Count,Thermal Throttling,Package Temperature,Processor Cache Frequency,Power Limit Throttling,Current/EDP Limit Throttling,Motherboard VR Thermal Throttling,PMAX Throttling
2026-01-07_16-22-35-909,4.3236,12085,59.4734,5.7858,3.5037,6,0,61,4.9878,0,0,0,0
2026-01-07_16-22-36-919,3.7914,12086,57.7233,5.7858,3.3603,3,0,61,4.5888,0,0,0,0
2026-01-07_16-22-37-925,6.816,12082,58.9,5.7858,3.0939,4,0,58,4.5888,0,0,0,0
2026-01-07_16-22-38-932,3.3472,12082,51.656,5.7858,2.752,4,0,75,4.5888,0,0,0,0
2026-01-07_16-22-39-938,4.5373,12083,63.1109,5.7647,2.6936,5,0,59,4.5888,0,0,0,0
2026-01-07_16-22-40-947,3.5014,12083,59.6615,5.7588,2.3941,4,0,61,4.489,0,0,0,0
2026-01-07_16-22-41-954,3.2047,12083,56.6036,5.7858,2.9733,3,0,74,4.9878,0,0,0,0
2026-01-07_16-22-42-965,4.4126,12083,63.8066,5.7858,3.0526,4,0,59,4.9878,0,0,0,0
2026-01-07_16-22-43-972,5.6449,12084,60.2494,5.7858,2.5551,4,0,61,4.5888,0,0,0,0
2026-01-07_16-22-44-981,4.6426,12082,61.6722,5.6887,2.4491,4,0,70,4.5888,0,0,0,0
2026-01-07_16-22-45-990,4.7413,12082,61.6722,5.6887,2.4491,4,0,70,4.5888,0,0,0,0
2026-01-07_16-22-47-001,7.0591,12084,60.3857,5.7858,2.9436,6,0,66,4.489,0,0,0,0
2026-01-07_16-22-48-013,4.1479,12082,60.374,5.7696,2.3941,8,0,57,4.5888,0,0,0,0
2026-01-07_16-22-49-018,4.938,12084,57.9983,5.7843,2.3941,4,0,60,4.489,0,0,0,0
2026-01-07_16-22-50-028,7.4839,12081,58.6489,5.6634,3.5045,5,0,63,4.5888,0,0,0,0
2026-01-07_16-22-51-038,3.2337,12082,61.3827,5.7858,3.0165,6,0,49,4.9878,0,0,0,0
2026-01-07_16-22-52-048,4.8303,12082,56.955,5.7397,2.5445,6,0,58,4.5888,0,0,0,0
2026-01-07_16-22-53-057,4.3537,12081,59.5387,5.7515,2.8396,4,0,53,4.9878,0,0,0,0
2026-01-07_16-22-54-064,3.7838,12083,61.1969,5.7858,3.1585,4,0,58,4.5888,0,0,0,0
2026-01-07_16-22-55-069,4.5746,12093,62.2838,5.7858,3.3455,5,0,55,4.5888,0,0,0,0
2026-01-07_16-22-56-079,4.85,12087,59.798,5.724,3.0857,5,0,53,4.5888,0,0,0,0
2026-01-07_16-22-57-090,2.5788,12090,62.8604,5.7858,2.3941,5,0,71,4.5888,0,0,0,0
2026-01-07_16-22-58-098,4.4726,12087,62.8604,5.7858,2.3941,5,0,71,4.5888,0,0,0,0
2026-01-07_16-22-59-106,4.6922,12090,57.1087,5.7858,2.998,3,0,55,4.9878,0,0,0,0
2026-01-07_16-23-00-117,4.5142,12088,57.2253,5.7109,2.3941,4,0,58,4.489,0,0,0,0
2026-01-07_16-23-01-127,4.9461,12083,63.5356,5.6723,3.3179,6,0,73,4.5888,0,0,0,0
2026-01-07_16-23-02-135,3.079,12091,60.0932,5.7056,3.582,4,0,57,4.5888,0,0,0,0
2026-01-07_16-23-03-145,2.2067,12090,58.1479,5.7351,2.3941,4,0,61,4.5888,0,0,0,0
2026-01-07_16-23-04-152,4.6717,12086,57.6841,5.7191,3.3849,4,0,57,4.5888,0,0,0,0
2026-01-07_16-23-05-161,3.8907,12082,62.3139,5.7767,3.1025,4,0,62,4.5888,0,0,0,0
2026-01-07_16-23-06-170,4.7529,12088,57.3225,5.7858,2.8016,4,0,73,4.489,0,0,0,0
2026-01-07_16-23-07-178,6.1937,12089,56.3837,5.755,3.8379,4,0,60,4.9878,0,0,0,0
2026-01-07_16-23-08-186,3.2547,12085,65.063,5.7169,2.6142,4,0,60,4.489,0,0,0,0
2026-01-07_16-23-09-197,4.1697,12088,58.5193,5.7472,3.3415,4,0,55,3.1922,0,0,0,0
2026-01-07_16-23-10-204,5.2373,12091,58.5193,5.7472,3.3415,4,0,55,3.1922,0,0,0,0
2026-01-07_16-23-11-214,4.2181,12091,62.9705,5.7007,3.4724,4,0,75,4.489,0,0,0,0
2026-01-07_16-23-12-223,5.7072,12087,56.701,5.6719,3.914,5,0,59,4.9878,0,0,0,0
2026-01-07_16-23-13-232,5.5103,12086,66.2099,5.7533,3.6073,4,0,60,4.9878,0,0,0,0
2026-01-07_16-23-14-239,5.355,12086,57.5639,5.7858,3.885,5,0,48,4.5888,0,0,0,0
2026-01-07_16-23-15-247,4.1856,12095,60.9293,5.6399,3.3199,4,0,66,4.9878,0,0,0,0
2026-01-07_16-23-16-258,5.32,12090,59.4809,5.655,4.2479,4,0,54,4.5888,0,0,0,0
2026-01-07_16-23-17-266,4.2593,12085,60.7107,5.727,4.0177,4,0,54,4.5888,0,0,0,0
2026-01-07_16-23-18-274,2.7203,12085,57.4632,5.6182,3.1612,4,0,52,4.5888,0,0,0,0
2026-01-07_16-23-19-285,5.0523,12091,60.3693,5.6979,2.555,4,0,58,4.5888,0,0,0,0
2026-01-07_16-23-20-291,4.3565,12090,62.4662,5.7415,2.969,3,0,56,4.9878,0,0,0,0
2026-01-07_16-23-21-301,4.1105,12088,58.1574,5.6739,3.9849,5,0,59,4.489,0,0,0,0
2026-01-07_16-23-22-307,5.2636,12085,58.8242,5.7191,3.1996,3,0,59,4.489,0,0,0,0
2026-01-07_16-23-23-315,4.9275,12087,58.8242,5.7191,3.1996,3,0,56,4.5888,0,0,0,0
2026-01-07_16-23-24-325,4.5711,12090,60.0726,5.7374,3.7136,6,0,64,4.9878,0,0,0,0
2026-01-07_16-23-25-336,5.278,12089,60.8923,5.6637,3.2584,4,0,59,4.5888,0,0,0,0
2026-01-07_16-23-26-344,3.7631,12086,56.387,5.7585,3.9363,4,0,62,4.5888,0,0,0,0
2026-01-07_16-23-27-353,3.9156,12086,54.4053,5.6864,3.2166,7,0,58,4.5888,0,0,0,0
2026-01-07_16-23-28-362,5.7691,12084,58.8428,5.7039,3.0345,7,0,55,4.9878,0,0,0,0
2026-01-07_16-23-29-374,4.1728,12040,60.5725,5.7312,3.4268,3,0,60,4.9878,0,0,0,0
2026-01-07_16-23-30-381,5.269,12047,59.9791,5.7203,3.2403,5,0,59,4.5888,0,0,0,0
2026-01-07_16-23-31-394,3.9858,12043,64.7307,5.7858,3.8166,3,0,54,4.9878,0,0,0,0
2026-01-07_16-23-32-405,5.8085,12042,64.8535,5.7757,3.0859,5,0,61,4.489,0,0,0,0
2026-01-07_16-23-33-417,4.5929,12034,55.1987,5.7647,3.0312,5,0,60,4.5888,0,0,0,0
2026-01-07_16-23-34-430,4.9852,12032,55.1987,5.7647,3.0312,5,0,60,4.5888,0,0,0,0
2026-01-07_16-23-35-434,3.8761,12035,58.9128,5.7647,3.0312,4,0,60,4.5888,0,0,0,0
2026-01-07_16-23-36-444,5.5609,12056,59.2352,5.7858,2.3941,5,0,63,4.489,0,0,0,0
2026-01-07_16-23-37-451,5.2257,12054,59.2765,5.7784,2.7165,4,0,58,4.5888,0,0,0,0
2026-01-07_16-23-38-463,5.6817,12053,57.0361,5.6923,3.1647,5,0,61,4.5888,0,0,0,0
2026-01-07_16-23-39-474,6.0154,12051,54.2066,5.726,2.3941,4,0,63,4.5888,0,0,0,0
2026-01-07_16-23-40-485,1.4913,12049,58.3551,5.723,2.5284,4,0,51,4.489,0,0,0,0
2026-01-07_16-23-41-495,3.9411,12047,52.2171,5.7607,3.3034,5,0,60,4.5888,0,0,0,0
2026-01-07_16-23-42-502,4.7213,12042,56.5168,5.729,2.8558,4,0,54,4.5888,0,0,0,0
2026-01-07_16-23-43-511,3.971,12041,62.2663,5.7858,3.9694,4,0,64,4.489,0,0,0,0
2026-01-07_16-23-44-521,5.5291,12043,61.5379,5.7858,4.0368,3,0,60,4.489,0,0,0,0
2026-01-07_16-23-45-528,2.7845,12042,57.5101,4.7883,3.7511,4,0,52,4.489,0,0,0,0
2026-01-07_16-23-46-538,5.1176,12044,61.6249,5.7001,2.5937,3,0,61,4.489,0,0,0,0
2026-01-07_16-23-47-548,4.2411,12036,61.6249,5.7001,2.5937,3,0,61,4.489,0,0,0,0
2026-01-07_16-23-48-558,4.8713,12037,59.8201,5.7439,2.4628,5,0,56,4.5888,0,0,0,0
2026-01-07_16-23-49-566,6.184,12041,65.3563,5.6706,3.0496,3,0,69,4.5888,0,0,0,0
2026-01-07_16-23-50-577,2.2004,12029,58.4737,5.6651,3.242,4,0,72,4.5888,0,0,0,0
2026-01-07_16-23-51-587,6.2556,12027,56.4701,5.7426,3.0811,4,0,73,4.489,0,0,0,0
2026-01-07_16-23-52-598,5.8161,12024,57.5361,5.7621,2.9059,5,0,59,4.9878,0,0,0,0
2026-01-07_16-23-53-607,4.4125,12021,57.2293,5.0876,2.6977,4,0,63,4.489,0,0,0,0
2026-01-07_16-23-54-615,4.19,12023,59.4243,5.2871,3.4518,4,0,57,4.489,0,0,0,0
2026-01-07_16-23-55-621,2.9823,12021,57.0984,5.7739,2.3941,5,0,61,4.489,0,0,0,0
2026-01-07_16-23-56-630,6.1107,12017,56.3486,5.7858,3.1833,5,0,59,4.5888,0,0,0,0
2026-01-07_16-23-57-639,3.5475,12028,63.2525,5.7072,3.572,4,0,58,4.5888,0,0,0,0
2026-01-07_16-23-58-648,4.386,12028,56.0528,5.743,2.3941,4,0,73,4.9878,0,0,0,0
2026-01-07_16-23-59-655,4.9277,12027,56.0528,5.743,2.3941,4,0,73,4.9878,0,0,0,0
2026-01-07_16-24-00-664,2.7696,12032,64.65,5.6455,2.3941,4,0,63,4.5888,0,0,0,0
2026-01-07_16-24-01-670,5.2408,12030,63.8693,5.6943,3.5123,4,0,70,4.489,0,0,0,0
2026-01-07_16-24-02-680,5.0492,12030,56.9909,5.7731,2.7585,5,0,60,4.489,0,0,0,0
2026-01-07_16-24-03-688,3.6101,12030,68.0983,5.7858,2.4749,3,0,68,4.5888,0,0,0,0
2026-01-07_16-24-04-698,2.9445,12029,61.2485,5.7629,2.3941,3,0,59,4.489,0,0,0,0
2026-01-07_16-24-05-707,5.7211,12024,61.4572,5.7495,3.2881,4,0,72,4.489,0,0,0,0
2026-01-07_16-24-06-717,3.3189,12023,56.4319,5.6279,3.5935,4,0,48,4.489,0,0,0,0
2026-01-07_16-24-07-723,5.1414,12029,63.5198,5.7304,2.3941,3,0,59,4.489,0,0,0,0
2026-01-07_16-24-08-734,4.4516,12026,58.5759,5.7736,3.1377,3,0,63,4.5888,0,0,0,0
2026-01-07_16-24-09-738,5.1207,12026,60.8668,5.7295,2.3941,4,0,63,4.489,0,0,0,0
2026-01-07_16-24-10-749,4.0999,12024,59.9558,5.7359,3.2477,3,0,74,4.5888,0,0,0,0
2026-01-07_16-24-11-760,4.174,12023,56.672,5.7858,2.3941,3,0,57,4.5888,0,0,0,0
2026-01-07_16-24-12-771,3.9802,12023,56.672,5.7858,2.3941,3,0,57,4.5888,0,0,0,0
2026-01-07_16-24-13-780,4.9367,12022,56.3971,5.75,2.3941,3,0,69,4.489,0,0,0,0
2026-01-07_16-24-14-792,5.3017,12021,60.6368,5.7858,2.3941,3,0,55,4.5888,0,0,0,0
2026-01-07_16-24-15-799,4.0571,12021,60.343,5.7858,3.6859,4,0,63,4.5888,0,0,0,0
2026-01-07_16-24-16-807,4.8467,12020,60.7569,5.7858,3.7572,3,0,58,4.5888,0,0,0,0
2026-01-07_16-24-17-818,7.7928,12021,65.7881,5.746,2.3941,4,0,76,4.489,0,0,0,0
2026-01-07_16-24-18-827,4.9594,12020,60.3546,5.7858,2.3941,4,0,65,4.9878,0,0,0,0
2026-01-07_16-24-19-833,4.0697,12021,62.3455,5.7858,3.4676,3,0,65,4.5888,0,0,0,0
2026-01-07_16-24-20-842,4.951,12020,64.7803,5.7835,2.3941,3,0,60,4.489,0,0,0,0
2026-01-07_16-24-21-852,4.4805,12021,62.3077,5.6658,3.8643,3,0,76,4.5888,0,0,0,0
2026-01-07_16-24-22-859,3.3013,12021,59.7187,5.7858,2.8908,3,0,70,4.5888,0,0,0,0
2026-01-07_16-24-23-870,4.8425,12020,61.9743,5.7858,3.3647,4,0,73,4.5888,0,0,0,0
2026-01-07_16-24-24-883,5.5392,12021,61.9743,5.7858,3.3647,4,0,73,4.5888,0,0,0,0
2026-01-07_16-24-25-894,5.0015,12021,60.9746,5.7466,2.3941,4,0,63,4.5888,0,0,0,0
2026-01-07_16-24-26-902,4.0786,12027,55.6308,5.6128,3.0471,3,0,79,4.5888,0,0,0,0
2026-01-07_16-24-27-910,4.1583,12021,59.7055,5.6835,2.8514,4,0,55,4.5888,0,0,0,0
2026-01-07_16-24-28-920,6.0009,12019,66.68,5.7301,3.3353,5,0,60,4.489,0,0,0,0
2026-01-07_16-24-29-930,5.1665,12016,64.5822,5.776,2.4612,4,0,77,4.9878,0,0,0,0
2026-01-07_16-24-30-937,5.2119,12015,56.7114,5.7026,2.3941,3,0,55,4.5888,0,0,0,0
2026-01-07_16-24-31-946,4.1951,12018,59.4713,5.7318,3.1554,3,0,63,4.5888,0,0,0,0
2026-01-07_16-24-32-955,4.756,12019,62.6726,5.7858,2.5625,5,0,64,4.9878,0,0,0,0
2026-01-07_16-24-33-962,5.4299,12020,58.6575,5.7858,2.8582,3,0,54,4.5888,0,0,0,0
2026-01-07_16-24-34-979,3.7873,12021,57.9547,5.7858,3.0365,3,0,67,1.7956,0,0,0,0
2026-01-07_16-24-35-993,2.2532,12022,7.7033,2.0949,2.3941,3,0,39,1.7956,0,0,0,0
2026-01-07_16-24-36-995,3.1675,12022,7.7033,2.0949,2.3941,3,0,39,1.7956,0,0,0,0
2026-01-07_16-24-38-008,2.3716,12022,7.795,1.5148,2.3941,3,0,37,4.3893,0,0,0,0
2026-01-07_16-24-39-017,3.0896,12022,7.8818,1.1971,2.3941,2,0,38,2.2944,0,0,0,0
2026-01-07_16-24-40-027,1.491,12022,8.8963,1.9236,2.3941,3,0,38,4.5888,0,0,0,0
2026-01-07_16-24-41-035,3.4193,12030,8.2531,1.9297,2.3941,2,0,41,1.7956,0,0,0,0
2026-01-07_16-24-42-053,2.7286,12081,7.9567,1.7956,2.3941,3,0,38,2.6934,0,0,0,0
2026-01-07_16-24-43-054,5.0997,12081,12.1308,1.4963,2.3941,7,0,39,1.7956,0,0,0,0
2026-01-07_16-24-44-063,0.0077,12081,7.2132,1.6578,2.3941,3,0,38,0.798,0,0,0,0
2026-01-07_16-24-45-072,2.4023,12080,6.6953,1.7193,2.3941,3,0,39,1.7956,0,0,0,0
2026-01-07_16-24-46-081,2.0351,12080,8.2544,1.9955,2.3941,3,0,38,0.798,0,0,0,0
2026-01-07_16-24-47-086,4.3801,12080,5.764,1.9469,2.3941,4,0,38,1.7956,0,0,0,0
2026-01-07_16-24-48-101,1.613,12080,7.033,1.0973,2.3941,2,0,39,2.0949,0,0,0,0
2026-01-07_16-24-49-106,2.603,12080,6.9537,1.1971,2.3941,2,0,39,1.7956,0,0,0,0
2026-01-07_16-24-50-118,1.8358,12080,6.9537,1.1971,2.3941,2,0,39,1.7956,0,0,0,0
2026-01-07_16-24-51-125,2.2227,12080,8.3057,2.817,2.3941,3,0,38,4.489,0,0,0,0
2026-01-07_16-24-52-131,2.8992,12080,7.4897,1.1971,2.3941,3,0,38,3.8905,0,0,0,0
2026-01-07_16-24-53-143,2.195,12077,9.5292,2.3941,2.3941,3,0,38,4.489,0,0,0,0
2026-01-07_16-24-54-150,0.5788,12080,7.3964,1.7838,2.3941,3,0,38,4.9878,0,0,0,0
2026-01-07_16-24-55-162,5.3926,12077,7.7947,2.5937,2.3941,3,0,39,4.5888,0,0,0,0
